,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Month-Year,Confirmed Daily,Deaths Daily,Recovered Daily
315,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,24/01/2020,0,0,0,Jan-20,0,0,0
316,From Diamond Princess,Australia,35.4437,139.638,24/01/2020,0,0,0,Jan-20,0,0,0
317,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,24/01/2020,0,0,0,Jan-20,0,0,0
318,Lebanon,Lebanon,33.8547,35.8623,24/01/2020,0,0,0,Jan-20,0,0,0
319,"Humboldt County, CA",US,40.745,-123.8695,24/01/2020,0,0,0,Jan-20,0,0,0
320,"Sacramento County, CA",US,38.4747,-121.3542,24/01/2020,0,0,0,Jan-20,0,0,0
321,Iraq,Iraq,33,44,24/01/2020,0,0,0,Jan-20,0,0,0
322,Unassigned Location (From Diamond Princess),US,35.4437,139.638,24/01/2020,0,0,0,Jan-20,0,0,0
323,Oman,Oman,21,57,24/01/2020,0,0,0,Jan-20,0,0,0
324,Afghanistan,Afghanistan,33,65,24/01/2020,0,0,0,Jan-20,0,0,0
325,Bahrain,Bahrain,26.0275,50.55,24/01/2020,0,0,0,Jan-20,0,0,0
326,Kuwait,Kuwait,29.5,47.75,24/01/2020,0,0,0,Jan-20,0,0,0
327,Algeria,Algeria,28.0339,1.6596,24/01/2020,0,0,0,Jan-20,0,0,0
328,Croatia,Croatia,45.1,15.2,24/01/2020,0,0,0,Jan-20,0,0,0
329,Switzerland,Switzerland,46.8182,8.2275,24/01/2020,0,0,0,Jan-20,0,0,0
330,Austria,Austria,47.5162,14.5501,24/01/2020,0,0,0,Jan-20,0,0,0
331,Israel,Israel,31,35,24/01/2020,0,0,0,Jan-20,0,0,0
332,Pakistan,Pakistan,30.3753,69.3451,24/01/2020,0,0,0,Jan-20,0,0,0
333,Brazil,Brazil,-14.235,-51.9253,24/01/2020,0,0,0,Jan-20,0,0,0
334,Georgia,Georgia,42.3154,43.3569,24/01/2020,0,0,0,Jan-20,0,0,0
335,Greece,Greece,39.0742,21.8243,24/01/2020,0,0,0,Jan-20,0,0,0
336,North Macedonia,North Macedonia,41.6086,21.7453,24/01/2020,0,0,0,Jan-20,0,0,0
337,Norway,Norway,60.472,8.4689,24/01/2020,0,0,0,Jan-20,0,0,0
338,Romania,Romania,45.9432,24.9668,24/01/2020,0,0,0,Jan-20,0,0,0
339,Denmark,Denmark,56.2639,9.5018,24/01/2020,0,0,0,Jan-20,0,0,0
340,Estonia,Estonia,58.5953,25.0136,24/01/2020,0,0,0,Jan-20,0,0,0
341,Netherlands,Netherlands,52.1326,5.2913,24/01/2020,0,0,0,Jan-20,0,0,0
342,San Marino,San Marino,43.9424,12.4578,24/01/2020,0,0,0,Jan-20,0,0,0
343,Belarus,Belarus,53.7098,27.9534,24/01/2020,0,0,0,Jan-20,0,0,0
344," Montreal, QC",Canada,45.5017,-73.5673,24/01/2020,0,0,0,Jan-20,0,0,0
345,Iceland,Iceland,64.9631,-19.0208,24/01/2020,0,0,0,Jan-20,0,0,0
346,Lithuania,Lithuania,55.1694,23.8813,24/01/2020,0,0,0,Jan-20,0,0,0
347,Mexico,Mexico,23.6345,-102.5528,24/01/2020,0,0,0,Jan-20,0,0,0
348,New Zealand,New Zealand,-40.9006,174.886,24/01/2020,0,0,0,Jan-20,0,0,0
349,Nigeria,Nigeria,9.082,8.6753,24/01/2020,0,0,0,Jan-20,0,0,0
350,Western Australia,Australia,-31.9505,115.8605,24/01/2020,0,0,0,Jan-20,0,0,0
351,Ireland,Ireland,53.1424,-7.6921,24/01/2020,0,0,0,Jan-20,0,0,0
352,Luxembourg,Luxembourg,49.8153,6.1296,24/01/2020,0,0,0,Jan-20,0,0,0
353,Monaco,Monaco,43.7333,7.4167,24/01/2020,0,0,0,Jan-20,0,0,0
354,Qatar,Qatar,25.3548,51.1839,24/01/2020,0,0,0,Jan-20,0,0,0
355,"Portland, OR",US,45.5051,-122.675,24/01/2020,0,0,0,Jan-20,0,0,0
356,"Snohomish County, WA",US,48.033,-121.8339,24/01/2020,0,0,0,Jan-20,0,0,0
357,Anhui,Mainland China,31.8257,117.2264,25/01/2020,39,0,0,Jan-20,24,0,0
358,Beijing,Mainland China,40.1824,116.4142,25/01/2020,41,0,2,Jan-20,5,0,1
359,Chongqing,Mainland China,30.0572,107.874,25/01/2020,57,0,0,Jan-20,30,0,0
360,Fujian,Mainland China,26.0789,117.9874,25/01/2020,18,0,0,Jan-20,8,0,0
361,Gansu,Mainland China,36.0611,103.8343,25/01/2020,4,0,0,Jan-20,2,0,0
362,Guangdong,Mainland China,23.3417,113.4244,25/01/2020,78,0,2,Jan-20,25,0,0
363,Guangxi,Mainland China,23.8298,108.7881,25/01/2020,23,0,0,Jan-20,0,0,0
364,Guizhou,Mainland China,26.8154,106.8748,25/01/2020,4,0,0,Jan-20,1,0,0
365,Hainan,Mainland China,19.1959,109.7453,25/01/2020,19,0,0,Jan-20,11,0,0
366,Hebei,Mainland China,38.0428,114.5149,25/01/2020,8,1,0,Jan-20,6,0,0
367,Heilongjiang,Mainland China,47.862,127.7615,25/01/2020,9,1,0,Jan-20,5,0,0
368,Henan,Mainland China,33.88202,113.614,25/01/2020,32,0,0,Jan-20,23,0,0
369,Hubei,Mainland China,30.9756,112.2707,25/01/2020,761,40,32,Jan-20,212,16,1
370,Hunan,Mainland China,27.6104,111.7088,25/01/2020,43,0,0,Jan-20,19,0,0
371,Inner Mongolia,Mainland China,44.0935,113.9448,25/01/2020,7,0,0,Jan-20,6,0,0
372,Jiangsu,Mainland China,32.9711,119.455,25/01/2020,18,0,1,Jan-20,9,0,1
373,Jiangxi,Mainland China,27.614,115.7221,25/01/2020,18,0,0,Jan-20,0,0,0
374,Jilin,Mainland China,43.6661,126.1923,25/01/2020,4,0,0,Jan-20,1,0,0
375,Liaoning,Mainland China,41.2956,122.6085,25/01/2020,17,0,0,Jan-20,13,0,0
376,Ningxia,Mainland China,37.2692,106.1655,25/01/2020,3,0,0,Jan-20,1,0,0
377,Qinghai,Mainland China,35.7452,95.9956,25/01/2020,1,0,0,Jan-20,1,0,0
378,Shaanxi,Mainland China,35.1917,108.8701,25/01/2020,15,0,0,Jan-20,10,0,0
379,Shandong,Mainland China,36.3427,118.1498,25/01/2020,27,0,0,Jan-20,12,0,0
380,Shanghai,Mainland China,31.202,121.4491,25/01/2020,33,0,1,Jan-20,13,0,0
381,Shanxi,Mainland China,37.5777,112.2922,25/01/2020,6,0,0,Jan-20,5,0,0
382,Sichuan,Mainland China,30.6171,102.7103,25/01/2020,28,0,0,Jan-20,13,0,0
383,Tianjin,Mainland China,39.3054,117.323,25/01/2020,10,0,0,Jan-20,2,0,0
384,Tibet,Mainland China,31.6927,88.0924,25/01/2020,0,0,0,Jan-20,0,0,0
385,Xinjiang,Mainland China,41.1129,85.2401,25/01/2020,3,0,0,Jan-20,1,0,0
386,Yunnan,Mainland China,24.974,101.487,25/01/2020,11,0,0,Jan-20,6,0,0
387,Zhejiang,Mainland China,29.1832,120.0934,25/01/2020,62,0,1,Jan-20,19,0,0
388,Thailand,Thailand,15,101,25/01/2020,7,0,0,Jan-20,2,0,0
389,Japan,Japan,36,138,25/01/2020,2,0,0,Jan-20,0,0,0
390,South Korea,South Korea,36,128,25/01/2020,2,0,0,Jan-20,0,0,0
391,Taiwan,Taiwan,23.7,121,25/01/2020,3,0,0,Jan-20,0,0,0
392,"Seattle, WA",US,47.6062,-122.3321,25/01/2020,1,0,0,Jan-20,0,0,0
393,"Chicago, IL",US,41.8781,-87.6298,25/01/2020,1,0,0,Jan-20,0,0,0
394,"Tempe, AZ",US,33.4255,-111.94,25/01/2020,0,0,0,Jan-20,0,0,0
395,Macau,Macau,22.1667,113.55,25/01/2020,2,0,0,Jan-20,0,0,0
396,Hong Kong,Hong Kong,22.3,114.2,25/01/2020,5,0,0,Jan-20,3,0,0
397,Singapore,Singapore,1.2833,103.8333,25/01/2020,3,0,0,Jan-20,0,0,0
398,Vietnam,Vietnam,16,108,25/01/2020,2,0,0,Jan-20,0,0,0
399,France,France,47,2,25/01/2020,3,0,0,Jan-20,1,0,0
400,Nepal,Nepal,28.1667,84.25,25/01/2020,1,0,0,Jan-20,1,0,0
401,Malaysia,Malaysia,2.5,112.5,25/01/2020,3,0,0,Jan-20,3,0,0
402,"Toronto, ON",Canada,43.6532,-79.3832,25/01/2020,0,0,0,Jan-20,0,0,0
403,British Columbia,Canada,49.2827,-123.1207,25/01/2020,0,0,0,Jan-20,0,0,0
404,"Orange, CA",US,33.7879,-117.8531,25/01/2020,0,0,0,Jan-20,0,0,0
405,"Los Angeles, CA",US,34.0522,-118.2437,25/01/2020,0,0,0,Jan-20,0,0,0
406,New South Wales,Australia,-33.8688,151.2093,25/01/2020,0,0,0,Jan-20,0,0,0
407,Victoria,Australia,-37.8136,144.9631,25/01/2020,0,0,0,Jan-20,0,0,0
408,Queensland,Australia,-28.0167,153.4,25/01/2020,0,0,0,Jan-20,0,0,0
409,Cambodia,Cambodia,11.55,104.9167,25/01/2020,0,0,0,Jan-20,0,0,0
410,Sri Lanka,Sri Lanka,7,81,25/01/2020,0,0,0,Jan-20,0,0,0
411,Germany,Germany,51,9,25/01/2020,0,0,0,Jan-20,0,0,0
412,Finland,Finland,64,26,25/01/2020,0,0,0,Jan-20,0,0,0
413,United Arab Emirates,United Arab Emirates,24,54,25/01/2020,0,0,0,Jan-20,0,0,0
414,Philippines,Philippines,13,122,25/01/2020,0,0,0,Jan-20,0,0,0
415,India,India,21,78,25/01/2020,0,0,0,Jan-20,0,0,0
416,"London, ON",Canada,42.9849,-81.2453,25/01/2020,0,0,0,Jan-20,0,0,0
417,Italy,Italy,43,12,25/01/2020,0,0,0,Jan-20,0,0,0
418,UK,UK,55,-3,25/01/2020,0,0,0,Jan-20,0,0,0
419,Russia,Russia,60,90,25/01/2020,0,0,0,Jan-20,0,0,0
420,Sweden,Sweden,63,16,25/01/2020,0,0,0,Jan-20,0,0,0
421,"Santa Clara, CA",US,37.3541,-121.9552,25/01/2020,0,0,0,Jan-20,0,0,0
422,Spain,Spain,40,-4,25/01/2020,0,0,0,Jan-20,0,0,0
423,South Australia,Australia,-34.9285,138.6007,25/01/2020,0,0,0,Jan-20,0,0,0
424,"Boston, MA",US,42.3601,-71.0589,25/01/2020,0,0,0,Jan-20,0,0,0
425,"San Benito, CA",US,36.5761,-120.9876,25/01/2020,0,0,0,Jan-20,0,0,0
426,Belgium,Belgium,50.8333,4,25/01/2020,0,0,0,Jan-20,0,0,0
427,"Madison, WI",US,43.0731,-89.4012,25/01/2020,0,0,0,Jan-20,0,0,0
428,Diamond Princess cruise ship,Others,35.4437,139.638,25/01/2020,0,0,0,Jan-20,0,0,0
429,"San Diego County, CA",US,32.7157,-117.1611,25/01/2020,0,0,0,Jan-20,0,0,0
430,"San Antonio, TX",US,29.4241,-98.4936,25/01/2020,0,0,0,Jan-20,0,0,0
431,Egypt,Egypt,26,30,25/01/2020,0,0,0,Jan-20,0,0,0
432,Iran,Iran,32,53,25/01/2020,0,0,0,Jan-20,0,0,0
433,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,25/01/2020,0,0,0,Jan-20,0,0,0
434,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,25/01/2020,0,0,0,Jan-20,0,0,0
435,From Diamond Princess,Australia,35.4437,139.638,25/01/2020,0,0,0,Jan-20,0,0,0
436,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,25/01/2020,0,0,0,Jan-20,0,0,0
437,Lebanon,Lebanon,33.8547,35.8623,25/01/2020,0,0,0,Jan-20,0,0,0
438,"Humboldt County, CA",US,40.745,-123.8695,25/01/2020,0,0,0,Jan-20,0,0,0
439,"Sacramento County, CA",US,38.4747,-121.3542,25/01/2020,0,0,0,Jan-20,0,0,0
440,Iraq,Iraq,33,44,25/01/2020,0,0,0,Jan-20,0,0,0
441,Unassigned Location (From Diamond Princess),US,35.4437,139.638,25/01/2020,0,0,0,Jan-20,0,0,0
442,Oman,Oman,21,57,25/01/2020,0,0,0,Jan-20,0,0,0
443,Afghanistan,Afghanistan,33,65,25/01/2020,0,0,0,Jan-20,0,0,0
444,Bahrain,Bahrain,26.0275,50.55,25/01/2020,0,0,0,Jan-20,0,0,0
445,Kuwait,Kuwait,29.5,47.75,25/01/2020,0,0,0,Jan-20,0,0,0
446,Algeria,Algeria,28.0339,1.6596,25/01/2020,0,0,0,Jan-20,0,0,0
447,Croatia,Croatia,45.1,15.2,25/01/2020,0,0,0,Jan-20,0,0,0
448,Switzerland,Switzerland,46.8182,8.2275,25/01/2020,0,0,0,Jan-20,0,0,0
449,Austria,Austria,47.5162,14.5501,25/01/2020,0,0,0,Jan-20,0,0,0
450,Israel,Israel,31,35,25/01/2020,0,0,0,Jan-20,0,0,0
451,Pakistan,Pakistan,30.3753,69.3451,25/01/2020,0,0,0,Jan-20,0,0,0
452,Brazil,Brazil,-14.235,-51.9253,25/01/2020,0,0,0,Jan-20,0,0,0
453,Georgia,Georgia,42.3154,43.3569,25/01/2020,0,0,0,Jan-20,0,0,0
454,Greece,Greece,39.0742,21.8243,25/01/2020,0,0,0,Jan-20,0,0,0
455,North Macedonia,North Macedonia,41.6086,21.7453,25/01/2020,0,0,0,Jan-20,0,0,0
456,Norway,Norway,60.472,8.4689,25/01/2020,0,0,0,Jan-20,0,0,0
457,Romania,Romania,45.9432,24.9668,25/01/2020,0,0,0,Jan-20,0,0,0
458,Denmark,Denmark,56.2639,9.5018,25/01/2020,0,0,0,Jan-20,0,0,0
459,Estonia,Estonia,58.5953,25.0136,25/01/2020,0,0,0,Jan-20,0,0,0
460,Netherlands,Netherlands,52.1326,5.2913,25/01/2020,0,0,0,Jan-20,0,0,0
461,San Marino,San Marino,43.9424,12.4578,25/01/2020,0,0,0,Jan-20,0,0,0
462,Belarus,Belarus,53.7098,27.9534,25/01/2020,0,0,0,Jan-20,0,0,0
463," Montreal, QC",Canada,45.5017,-73.5673,25/01/2020,0,0,0,Jan-20,0,0,0
464,Iceland,Iceland,64.9631,-19.0208,25/01/2020,0,0,0,Jan-20,0,0,0
465,Lithuania,Lithuania,55.1694,23.8813,25/01/2020,0,0,0,Jan-20,0,0,0
466,Mexico,Mexico,23.6345,-102.5528,25/01/2020,0,0,0,Jan-20,0,0,0
467,New Zealand,New Zealand,-40.9006,174.886,25/01/2020,0,0,0,Jan-20,0,0,0
468,Nigeria,Nigeria,9.082,8.6753,25/01/2020,0,0,0,Jan-20,0,0,0
469,Western Australia,Australia,-31.9505,115.8605,25/01/2020,0,0,0,Jan-20,0,0,0
470,Ireland,Ireland,53.1424,-7.6921,25/01/2020,0,0,0,Jan-20,0,0,0
471,Luxembourg,Luxembourg,49.8153,6.1296,25/01/2020,0,0,0,Jan-20,0,0,0
472,Monaco,Monaco,43.7333,7.4167,25/01/2020,0,0,0,Jan-20,0,0,0
473,Qatar,Qatar,25.3548,51.1839,25/01/2020,0,0,0,Jan-20,0,0,0
474,"Portland, OR",US,45.5051,-122.675,25/01/2020,0,0,0,Jan-20,0,0,0
475,"Snohomish County, WA",US,48.033,-121.8339,25/01/2020,0,0,0,Jan-20,0,0,0
476,Anhui,Mainland China,31.8257,117.2264,26/01/2020,60,0,0,Jan-20,21,0,0
477,Beijing,Mainland China,40.1824,116.4142,26/01/2020,68,0,2,Jan-20,27,0,0
478,Chongqing,Mainland China,30.0572,107.874,26/01/2020,75,0,0,Jan-20,18,0,0
479,Fujian,Mainland China,26.0789,117.9874,26/01/2020,35,0,0,Jan-20,17,0,0
480,Gansu,Mainland China,36.0611,103.8343,26/01/2020,7,0,0,Jan-20,3,0,0
481,Guangdong,Mainland China,23.3417,113.4244,26/01/2020,111,0,2,Jan-20,33,0,0
482,Guangxi,Mainland China,23.8298,108.7881,26/01/2020,36,0,0,Jan-20,13,0,0
483,Guizhou,Mainland China,26.8154,106.8748,26/01/2020,5,0,0,Jan-20,1,0,0
484,Hainan,Mainland China,19.1959,109.7453,26/01/2020,22,0,0,Jan-20,3,0,0
485,Hebei,Mainland China,38.0428,114.5149,26/01/2020,13,1,0,Jan-20,5,0,0
486,Heilongjiang,Mainland China,47.862,127.7615,26/01/2020,15,1,0,Jan-20,6,0,0
487,Henan,Mainland China,33.88202,113.614,26/01/2020,83,1,0,Jan-20,51,1,0
488,Hubei,Mainland China,30.9756,112.2707,26/01/2020,1058,52,42,Jan-20,297,12,10
489,Hunan,Mainland China,27.6104,111.7088,26/01/2020,69,0,0,Jan-20,26,0,0
490,Inner Mongolia,Mainland China,44.0935,113.9448,26/01/2020,7,0,0,Jan-20,0,0,0
491,Jiangsu,Mainland China,32.9711,119.455,26/01/2020,33,0,1,Jan-20,15,0,0
492,Jiangxi,Mainland China,27.614,115.7221,26/01/2020,36,0,0,Jan-20,18,0,0
493,Jilin,Mainland China,43.6661,126.1923,26/01/2020,4,0,0,Jan-20,0,0,0
494,Liaoning,Mainland China,41.2956,122.6085,26/01/2020,21,0,0,Jan-20,4,0,0
495,Ningxia,Mainland China,37.2692,106.1655,26/01/2020,4,0,0,Jan-20,1,0,0
496,Qinghai,Mainland China,35.7452,95.9956,26/01/2020,1,0,0,Jan-20,0,0,0
497,Shaanxi,Mainland China,35.1917,108.8701,26/01/2020,22,0,0,Jan-20,7,0,0
498,Shandong,Mainland China,36.3427,118.1498,26/01/2020,46,0,0,Jan-20,19,0,0
499,Shanghai,Mainland China,31.202,121.4491,26/01/2020,40,1,1,Jan-20,7,1,0
500,Shanxi,Mainland China,37.5777,112.2922,26/01/2020,9,0,0,Jan-20,3,0,0
501,Sichuan,Mainland China,30.6171,102.7103,26/01/2020,44,0,0,Jan-20,16,0,0
502,Tianjin,Mainland China,39.3054,117.323,26/01/2020,14,0,0,Jan-20,4,0,0
503,Tibet,Mainland China,31.6927,88.0924,26/01/2020,0,0,0,Jan-20,0,0,0
504,Xinjiang,Mainland China,41.1129,85.2401,26/01/2020,4,0,0,Jan-20,1,0,0
505,Yunnan,Mainland China,24.974,101.487,26/01/2020,16,0,0,Jan-20,5,0,0
506,Zhejiang,Mainland China,29.1832,120.0934,26/01/2020,104,0,1,Jan-20,42,0,0
507,Thailand,Thailand,15,101,26/01/2020,8,0,2,Jan-20,1,0,2
508,Japan,Japan,36,138,26/01/2020,4,0,1,Jan-20,2,0,1
509,South Korea,South Korea,36,128,26/01/2020,3,0,0,Jan-20,1,0,0
510,Taiwan,Taiwan,23.7,121,26/01/2020,4,0,0,Jan-20,1,0,0
511,"Seattle, WA",US,47.6062,-122.3321,26/01/2020,1,0,0,Jan-20,0,0,0
512,"Chicago, IL",US,41.8781,-87.6298,26/01/2020,1,0,0,Jan-20,0,0,0
513,"Tempe, AZ",US,33.4255,-111.94,26/01/2020,1,0,0,Jan-20,1,0,0
514,Macau,Macau,22.1667,113.55,26/01/2020,5,0,0,Jan-20,3,0,0
515,Hong Kong,Hong Kong,22.3,114.2,26/01/2020,8,0,0,Jan-20,3,0,0
516,Singapore,Singapore,1.2833,103.8333,26/01/2020,4,0,0,Jan-20,1,0,0
517,Vietnam,Vietnam,16,108,26/01/2020,2,0,0,Jan-20,0,0,0
518,France,France,47,2,26/01/2020,3,0,0,Jan-20,0,0,0
519,Nepal,Nepal,28.1667,84.25,26/01/2020,1,0,0,Jan-20,0,0,0
520,Malaysia,Malaysia,2.5,112.5,26/01/2020,4,0,0,Jan-20,1,0,0
521,"Toronto, ON",Canada,43.6532,-79.3832,26/01/2020,1,0,0,Jan-20,1,0,0
522,British Columbia,Canada,49.2827,-123.1207,26/01/2020,0,0,0,Jan-20,0,0,0
523,"Orange, CA",US,33.7879,-117.8531,26/01/2020,1,0,0,Jan-20,1,0,0
524,"Los Angeles, CA",US,34.0522,-118.2437,26/01/2020,1,0,0,Jan-20,1,0,0
525,New South Wales,Australia,-33.8688,151.2093,26/01/2020,3,0,0,Jan-20,3,0,0
526,Victoria,Australia,-37.8136,144.9631,26/01/2020,1,0,0,Jan-20,1,0,0
527,Queensland,Australia,-28.0167,153.4,26/01/2020,0,0,0,Jan-20,0,0,0
528,Cambodia,Cambodia,11.55,104.9167,26/01/2020,0,0,0,Jan-20,0,0,0
529,Sri Lanka,Sri Lanka,7,81,26/01/2020,0,0,0,Jan-20,0,0,0
530,Germany,Germany,51,9,26/01/2020,0,0,0,Jan-20,0,0,0
531,Finland,Finland,64,26,26/01/2020,0,0,0,Jan-20,0,0,0
532,United Arab Emirates,United Arab Emirates,24,54,26/01/2020,0,0,0,Jan-20,0,0,0
533,Philippines,Philippines,13,122,26/01/2020,0,0,0,Jan-20,0,0,0
534,India,India,21,78,26/01/2020,0,0,0,Jan-20,0,0,0
535,"London, ON",Canada,42.9849,-81.2453,26/01/2020,0,0,0,Jan-20,0,0,0
536,Italy,Italy,43,12,26/01/2020,0,0,0,Jan-20,0,0,0
537,UK,UK,55,-3,26/01/2020,0,0,0,Jan-20,0,0,0
538,Russia,Russia,60,90,26/01/2020,0,0,0,Jan-20,0,0,0
539,Sweden,Sweden,63,16,26/01/2020,0,0,0,Jan-20,0,0,0
540,"Santa Clara, CA",US,37.3541,-121.9552,26/01/2020,0,0,0,Jan-20,0,0,0
541,Spain,Spain,40,-4,26/01/2020,0,0,0,Jan-20,0,0,0
542,South Australia,Australia,-34.9285,138.6007,26/01/2020,0,0,0,Jan-20,0,0,0
543,"Boston, MA",US,42.3601,-71.0589,26/01/2020,0,0,0,Jan-20,0,0,0
544,"San Benito, CA",US,36.5761,-120.9876,26/01/2020,0,0,0,Jan-20,0,0,0
545,Belgium,Belgium,50.8333,4,26/01/2020,0,0,0,Jan-20,0,0,0
546,"Madison, WI",US,43.0731,-89.4012,26/01/2020,0,0,0,Jan-20,0,0,0
547,Diamond Princess cruise ship,Others,35.4437,139.638,26/01/2020,0,0,0,Jan-20,0,0,0
548,"San Diego County, CA",US,32.7157,-117.1611,26/01/2020,0,0,0,Jan-20,0,0,0
549,"San Antonio, TX",US,29.4241,-98.4936,26/01/2020,0,0,0,Jan-20,0,0,0
550,Egypt,Egypt,26,30,26/01/2020,0,0,0,Jan-20,0,0,0
551,Iran,Iran,32,53,26/01/2020,0,0,0,Jan-20,0,0,0
552,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,26/01/2020,0,0,0,Jan-20,0,0,0
553,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,26/01/2020,0,0,0,Jan-20,0,0,0
554,From Diamond Princess,Australia,35.4437,139.638,26/01/2020,0,0,0,Jan-20,0,0,0
555,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,26/01/2020,0,0,0,Jan-20,0,0,0
556,Lebanon,Lebanon,33.8547,35.8623,26/01/2020,0,0,0,Jan-20,0,0,0
557,"Humboldt County, CA",US,40.745,-123.8695,26/01/2020,0,0,0,Jan-20,0,0,0
558,"Sacramento County, CA",US,38.4747,-121.3542,26/01/2020,0,0,0,Jan-20,0,0,0
559,Iraq,Iraq,33,44,26/01/2020,0,0,0,Jan-20,0,0,0
560,Unassigned Location (From Diamond Princess),US,35.4437,139.638,26/01/2020,0,0,0,Jan-20,0,0,0
561,Oman,Oman,21,57,26/01/2020,0,0,0,Jan-20,0,0,0
562,Afghanistan,Afghanistan,33,65,26/01/2020,0,0,0,Jan-20,0,0,0
563,Bahrain,Bahrain,26.0275,50.55,26/01/2020,0,0,0,Jan-20,0,0,0
564,Kuwait,Kuwait,29.5,47.75,26/01/2020,0,0,0,Jan-20,0,0,0
565,Algeria,Algeria,28.0339,1.6596,26/01/2020,0,0,0,Jan-20,0,0,0
566,Croatia,Croatia,45.1,15.2,26/01/2020,0,0,0,Jan-20,0,0,0
567,Switzerland,Switzerland,46.8182,8.2275,26/01/2020,0,0,0,Jan-20,0,0,0
568,Austria,Austria,47.5162,14.5501,26/01/2020,0,0,0,Jan-20,0,0,0
569,Israel,Israel,31,35,26/01/2020,0,0,0,Jan-20,0,0,0
570,Pakistan,Pakistan,30.3753,69.3451,26/01/2020,0,0,0,Jan-20,0,0,0
571,Brazil,Brazil,-14.235,-51.9253,26/01/2020,0,0,0,Jan-20,0,0,0
572,Georgia,Georgia,42.3154,43.3569,26/01/2020,0,0,0,Jan-20,0,0,0
573,Greece,Greece,39.0742,21.8243,26/01/2020,0,0,0,Jan-20,0,0,0
574,North Macedonia,North Macedonia,41.6086,21.7453,26/01/2020,0,0,0,Jan-20,0,0,0
575,Norway,Norway,60.472,8.4689,26/01/2020,0,0,0,Jan-20,0,0,0
576,Romania,Romania,45.9432,24.9668,26/01/2020,0,0,0,Jan-20,0,0,0
577,Denmark,Denmark,56.2639,9.5018,26/01/2020,0,0,0,Jan-20,0,0,0
578,Estonia,Estonia,58.5953,25.0136,26/01/2020,0,0,0,Jan-20,0,0,0
579,Netherlands,Netherlands,52.1326,5.2913,26/01/2020,0,0,0,Jan-20,0,0,0
580,San Marino,San Marino,43.9424,12.4578,26/01/2020,0,0,0,Jan-20,0,0,0
581,Belarus,Belarus,53.7098,27.9534,26/01/2020,0,0,0,Jan-20,0,0,0
582," Montreal, QC",Canada,45.5017,-73.5673,26/01/2020,0,0,0,Jan-20,0,0,0
583,Iceland,Iceland,64.9631,-19.0208,26/01/2020,0,0,0,Jan-20,0,0,0
584,Lithuania,Lithuania,55.1694,23.8813,26/01/2020,0,0,0,Jan-20,0,0,0
585,Mexico,Mexico,23.6345,-102.5528,26/01/2020,0,0,0,Jan-20,0,0,0
586,New Zealand,New Zealand,-40.9006,174.886,26/01/2020,0,0,0,Jan-20,0,0,0
587,Nigeria,Nigeria,9.082,8.6753,26/01/2020,0,0,0,Jan-20,0,0,0
588,Western Australia,Australia,-31.9505,115.8605,26/01/2020,0,0,0,Jan-20,0,0,0
589,Ireland,Ireland,53.1424,-7.6921,26/01/2020,0,0,0,Jan-20,0,0,0
590,Luxembourg,Luxembourg,49.8153,6.1296,26/01/2020,0,0,0,Jan-20,0,0,0
591,Monaco,Monaco,43.7333,7.4167,26/01/2020,0,0,0,Jan-20,0,0,0
592,Qatar,Qatar,25.3548,51.1839,26/01/2020,0,0,0,Jan-20,0,0,0
593,"Portland, OR",US,45.5051,-122.675,26/01/2020,0,0,0,Jan-20,0,0,0
594,"Snohomish County, WA",US,48.033,-121.8339,26/01/2020,0,0,0,Jan-20,0,0,0
595,Anhui,Mainland China,31.8257,117.2264,27/01/2020,70,0,0,Jan-20,10,0,0
596,Beijing,Mainland China,40.1824,116.4142,27/01/2020,80,1,2,Jan-20,12,1,0
597,Chongqing,Mainland China,30.0572,107.874,27/01/2020,110,0,0,Jan-20,35,0,0
598,Fujian,Mainland China,26.0789,117.9874,27/01/2020,59,0,0,Jan-20,24,0,0
599,Gansu,Mainland China,36.0611,103.8343,27/01/2020,14,0,0,Jan-20,7,0,0
600,Guangdong,Mainland China,23.3417,113.4244,27/01/2020,151,0,4,Jan-20,40,0,2
601,Guangxi,Mainland China,23.8298,108.7881,27/01/2020,46,0,0,Jan-20,10,0,0
602,Guizhou,Mainland China,26.8154,106.8748,27/01/2020,7,0,0,Jan-20,2,0,0
603,Hainan,Mainland China,19.1959,109.7453,27/01/2020,33,1,0,Jan-20,11,1,0
604,Hebei,Mainland China,38.0428,114.5149,27/01/2020,18,1,0,Jan-20,5,0,0
605,Heilongjiang,Mainland China,47.862,127.7615,27/01/2020,21,1,0,Jan-20,6,0,0
606,Henan,Mainland China,33.88202,113.614,27/01/2020,128,1,0,Jan-20,45,0,0
607,Hubei,Mainland China,30.9756,112.2707,27/01/2020,1423,76,45,Jan-20,365,24,3
608,Hunan,Mainland China,27.6104,111.7088,27/01/2020,100,0,0,Jan-20,31,0,0
